Title;Subtitle;Image;Standart Price;Discount Price;Discount;Messaning
Nike Swoosh;Women's Medium-Support Non-Padded Futura Graphic Sports Bra (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8190ec3b-950d-49ad-90bc-ac88b4b996ce/swoosh-womens-medium-support-non-padded-futura-graphic-sports-bra-plus-size-7rKGbf.png;$42;$31.97;24%;Sustainable Materials
Jordan Blocked Air-Ress Pullover Hoodie;Little Kids' Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c51b73be-e16a-4340-a81d-58ce933c32a9/jordan-blocked-air-ress-pullover-hoodie-little-kids-hoodie-7QQMBS.png;$48;$33.97;29%;
Nike Sportswear;Big Kids' (Boys') Joggers;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/54acef6f-a4fa-46d1-bed9-4c80fe9583c5/sportswear-big-kids-boys-joggers-8R3TSr.png;$50;$35.97;28%;
Nike;Toddler Puffer Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/58001df6-8750-42f7-ac7a-ce1e5d80b235/toddler-puffer-jacket-fPPmws.png;$85;$42.97;49%;
Nike Trail Second Sunrise;"Men's Dri-FIT 7"" Brief-Lined Running Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2b366c35-f8c9-4416-a90d-e0bf1629062f/trail-second-sunrise-mens-dri-fit-7-brief-lined-running-shorts-LL2BSK.png;$75;$63.97;15%;Sustainable Materials
Nike College (Oregon);Women's Cropped Long-Sleeve T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b70aa5dd-a198-44e2-8cb3-8ece92d7b0bc/oregon-womens-cropped-long-sleeve-t-shirt-kBFH4z.png;$40;$26.97;33%;
Nike Sportswear Essential;Women's Oversized short-sleeve T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a5f67d12-af4b-40e3-bb20-bd463d43a27c/sportswear-essential-womens-oversized-short-sleeve-t-shirt-3mqX5R.png;$30;$24.97;17%;
Nike Sportswear Club Fleece;Women's Pullover Hoodie (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/acd049dc-0934-4fc6-9578-928f762d0bd5/sportswear-club-fleece-womens-pullover-hoodie-plus-size-Zht2bP.png;$60;$51.97;13%;
Nike Dri-FIT;Women's Fleece Training Hoodie (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2e51ec92-c826-402e-99a4-898f9af0da10/dri-fit-womens-fleece-training-hoodie-plus-size-kvjStw.png;$85;$39.97;53%;
Nike Culture of Basketball;Big Kids' (Boys') Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/35d03ba5-98c6-43c3-a66a-6b8201dfcba5/culture-of-basketball-big-kids-boys-pants-hrgwsQ.png;$58;$42.97;26%;
Jordan Flight Heritage;Men's Warmup Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2b9f04b1-b1f7-49bc-b52e-a56c72da383d/jordan-flight-heritage-mens-warmup-jacket-L4p6nm.png;$150;$127.97;15%;Sustainable Materials
Jordan Air-Ress Skort Set;Little Kids' Set;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a752a0f2-96e9-4faa-8228-139c62822a08/jordan-air-ress-skort-set-little-kids-set-qkS79S.png;$44;$33.97;23%;
NikeCourt Dri-FIT Victory;"Men's 11"" Tennis Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/29e90f3f-7281-4c91-8891-6d58481b6d20/nikecourt-dri-fit-victory-mens-11-tennis-shorts-tMMwD4.png;$55;$41.97;24%;Sustainable Materials
Nike Tempo;Women's Running Shorts (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/55d50d2e-1946-4a06-848b-9a233f2b7e4b/tempo-womens-running-shorts-plus-size-NSZcN2.png;$32;$27.97;13%;Sustainable Materials
Jordan Flight MVP Fleece Shorts;Little Kids' Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4c645607-7d47-4379-8819-971536bb2a70/jordan-flight-mvp-fleece-shorts-little-kids-shorts-Mgtd6b.png;$35;$26.97;23%;
Nike Club Fleece Cargo Pants;Toddler Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bb713b97-0ddd-4cf5-a7a7-78e8648a33c5/club-fleece-cargo-pants-toddler-pants-X7r2Vz.png;$44;$35.97;18%;
Nike Dri-FIT Legend;Men's Training Tank;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4d4d5ac7-3fa2-4f24-b172-4a8ef0beced6/dri-fit-legend-mens-training-tank-8WMvgB.png;$25;$20.97;16%;Sustainable Materials
Nike Flex Stride;"Men's 7"" 2-In-1 Running Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8430ec17-bdc3-40b4-a9eb-2cb13ae88b4d/flex-stride-mens-7-2-in-1-running-shorts-pnwp4c.png;$65;$52.97;19%;Sustainable Materials
Nike Sportswear Tech Fleece;Big Kids' (Boys') Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/11c728ef-e30b-41ee-8946-d814257f5440/sportswear-tech-fleece-big-kids-boys-hoodie-351kzz.png;$105;$89.97;14%;
Nike Pro Dri-FIT;Women's Graphic Crop Tank (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/20eead99-97d7-4e6f-9c47-d84c45e0291e/pro-dri-fit-womens-graphic-crop-tank-plus-size-bJwsxL.png;$40;$23.97;40%;Sustainable Materials
Nike Sportswear Essential Repel;Women's Woven Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2d1156a5-d3df-4a59-81d4-ffe5a492b48b/sportswear-essential-repel-womens-woven-jacket-MNH41C.png;$68;$42.97;37%;Sustainable Materials
Nike Dri-FIT Bliss Luxe;Women's Anorak Jacket (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/27d6c65e-af8b-40fd-889c-0528ad61d971/dri-fit-bliss-luxe-womens-anorak-jacket-plus-size-vWlpsv.png;$155;$88.97;43%;
Nike Sportswear x Megan Rapinoe;Men's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c1052a65-b430-406c-b078-7fb81f823d18/sportswear-x-megan-rapinoe-mens-t-shirt-FX9px1.png;$45;$26.97;40%;Sold Out
Jordan Flight;Women's Parka;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/401d9a44-919e-4c89-b06c-a3eed8d3e2e8/jordan-flight-womens-parka-CRlrLB.png;$325;$233.97;28%;
Air Jordan 11 Varsity Pullover Hoodie;Little Kids' Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/68f48a15-888d-40d9-82fc-460ea6a6d2a6/air-jordan-11-varsity-pullover-hoodie-little-kids-hoodie-VCnVBp.png;$65;$40.97;37%;
Nike Sportswear;Big Kids' (Girls') T-Shirt Dress;"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7";$40;$32.97;18%;
Nike Solo Swoosh;Men's Fleece Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6c8d6ebd-35b9-4fd9-a088-07842b9ba2b0/solo-swoosh-mens-fleece-pants-JKRBBm.png;$100;$55.97;44%;Best Seller
Nike Pro Dri-FIT;Women's Short-Sleeve Cropped Graphic Training Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a11376f1-9d59-4aa1-a80f-1f581ee16c24/pro-dri-fit-womens-short-sleeve-cropped-graphic-training-top-cTBfnl.png;$42;$35.97;14%;Sustainable Materials
Jordan Sport Breakfast Club;Men's Long-Sleeve T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2b304b3e-aa82-43dd-aee9-11b4e383e537/jordan-sport-breakfast-club-mens-long-sleeve-t-shirt-RB6HDm.png;$40;$26.97;33%;Sustainable Materials
Nike Sportswear Max 90;Men's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0ed78a6f-a603-4268-ac3f-6f31961ee062/sportswear-max-90-mens-t-shirt-S472D9.png;$50;$29.97;40%;
"Nike ACG Therma-FIT ""Tuff Fleece""";Graphic Pullover Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1183ea11-f7c1-435b-9093-022036d1db9f/acg-therma-fit-tuff-fleece-graphic-pullover-hoodie-jbLL2l.png;$125;$76.97;38%;Sustainable Materials
Brooklyn Fleece Plaid Pullover Hoodie;Big Kids' Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bb43967c-172d-478c-8d27-a7d2bc948c3b/brooklyn-fleece-plaid-pullover-hoodie-big-kids-hoodie-LkJ2Pm.png;$60;$40.97;32%;
Jordan Blocked Air-Ress Leggings;Little Kids' Leggings;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/37002437-e34e-44cb-be2f-f0300e09ab70/jordan-blocked-air-ress-leggings-little-kids-leggings-qC2RtX.png;$32;$24.97;22%;
Jordan Gym 23 Pants Set;Baby (12-24M) Set;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/13b519fc-c021-4987-988b-8f1c8b6ca6e0/jordan-gym-23-pants-set-baby-12-24m-set-bFpmkw.png;$55;$41.97;24%;
Nike Sportswear Sport Essential;Men's Woven Lined Flow Shorts (Long);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f1f23759-e722-475c-a366-a14779bae719/sportswear-sport-essential-mens-woven-lined-flow-shorts-long-DQQP9W.png;$55;$32.97;40%;Sustainable Materials
Nike College (Oklahoma);Men's Graphic T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/99f86f4d-6a4f-41ec-9618-3b3a349e2c23/oklahoma-mens-graphic-t-shirt-wDrS89.png;$35;$24.97;29%;
Nike Yoga Dri-FIT;Women's Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/cf26bf32-b3ef-43c6-81ec-4ba245a67929/yoga-dri-fit-womens-top-d5HCVb.png;$40;$32.97;18%;Sustainable Materials
Nike Icon Clash Tee;Toddler T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0c37f440-f197-47ca-bb67-ef480210e495/icon-clash-tee-toddler-t-shirt-pmg471.png;$25;$17.97;28%;
Jordan Flight;Women's Ribbed Long-Sleeve Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6c33e081-b2b3-4143-8411-76bb77652e1c/jordan-flight-womens-ribbed-long-sleeve-top-ZC8L08.png;$55;$44.97;18%;
Nike Dri-FIT Player;Men's Striped Golf Polo;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/df44e1dd-ae69-4ec5-a64d-303263c88944/dri-fit-player-mens-striped-golf-polo-lGQVft.png;$80;$62.97;21%;Sustainable Materials
Nike Alpha;Women's High-Support Padded Zip-Front Sports Bra;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f63421dd-9e5a-424f-b851-15f19e200bc4/alpha-womens-high-support-padded-zip-front-sports-bra-SCZl6n.png;$72;$57.97;19%;Sustainable Materials
Nike Sportswear Circa;Men's Short-Sleeve Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e215c4db-64a0-4825-a0c1-bf3ac74bf05f/sportswear-circa-mens-short-sleeve-top-7Gffzw.png;$62;$36.97;40%;
Nike Swoosh;Women's Medium-Support Graphic Sports Bra;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/10fc0779-52ec-42dd-9e02-7dc99d9a769a/swoosh-womens-medium-support-graphic-sports-bra-7h6HW1.png;$42;$31.97;24%;Sustainable Materials
Nike Bliss Luxe;Women's 7/8 Training Pants (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/32bdc0a4-2de7-45bc-8336-69590ae9ea2d/bliss-luxe-womens-7-8-training-pants-plus-size-dbkLP2.png;$105;$59.97;43%;
Nike Sportswear;Women's Oversized Jersey Full-Zip Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4f20e11a-fe00-4027-811b-723d7442f545/sportswear-womens-oversized-jersey-full-zip-hoodie-wzF3HH.png;$70;$53.97;23%;
Nike SB;Woven Skate Long-Sleeve Button Up;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6f14b7ab-b193-4d61-af29-00c2736c17ac/sb-woven-skate-long-sleeve-button-up-lm8JgP.png;$100;$65.97;34%;
LeBron;Big Kids' (Boys') Track Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0f088916-0315-4e80-ad61-7d7581a8c318/lebron-big-kids-boys-track-jacket-bSx2JF.png;$80;$40.97;49%;
Nike Sportswear Club Fleece;Big Kids' (Boys') Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/724f351c-89f8-49ea-b9c3-76b0a9148708/sportswear-club-fleece-big-kids-boys-shorts-5JqDsW.png;$40;$34.97;13%;
Michigan State;Men's Nike Dri-FIT College Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/843579f8-3910-4fdd-9634-90edee219225/michigan-state-mens-dri-fitshorts-8f4s5g.png;$48;$37.97;21%;
Nike Sportswear;Big Kids' (Girls') T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b6a68dbe-5d5b-4730-b8ab-6a89651e7945/sportswear-big-kids-girls-t-shirt-CKk61r.png;$25;$15.97;36%;
Nike Team USA;Women's T-Shirt (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/72046471-7a43-4539-97dc-217dbbf59141/team-usa-womens-t-shirt-plus-size-kDgC9P.png;$30;$22.97;23%;
Nike Sportswear Icon Fleece;Big Kids' Loose Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0064b78a-4b23-48aa-8fbc-ca9656ae45ba/sportswear-icon-fleece-big-kids-loose-shorts-hprrwN.png;$48;$28.97;40%;Sustainable Materials
Nike Air;Women's Allover Print Long-Sleeve Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3e4b4460-7554-4798-b0c1-1815278d2ff3/air-womens-allover-print-long-sleeve-top-PHhpNn.png;$55;$29.97;46%;
Nike Air;Men's French Terry Pullover Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f83f92c3-2141-4abe-b27a-dabd217975e4/air-mens-french-terry-pullover-hoodie-DwCJgs.png;$95;$72.97;23%;
Nike;Baby (12-24M) T-Shirt and Shorts Set;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/02a6594b-4d37-41bf-87a9-4ba3f105ec0a/baby-12-24m-t-shirt-and-shorts-set-wmQKDB.png;$36;$27.97;22%;
Nike Dri-FIT One Luxe;Women's Slim Fit Printed Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3a6fa2c1-54be-4c1f-a66c-9ff6793d21a6/dri-fit-one-luxe-womens-slim-fit-printed-top-BQR3SQ.png;$55;$32.97;40%;Sustainable Materials
Nike Sportswear Somos Familia;Women's Slim Fit Cropped T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c00da7ad-4f6b-49ac-985c-7273e2e49d8e/sportswear-somos-familia-womens-slim-fit-cropped-t-shirt-stzpw4.png;$45;$33.97;25%;
Alabama;Men's Nike College Long-Sleeve T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/912caa7e-bec5-4099-9cc6-f6404d0fd05b/alabama-menslong-sleeve-t-shirt-R56j3z.png;$35;$26.97;23%;
Nike Dri-FIT DNA+;Men's Basketball Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a82f3d97-69e0-438c-95a8-03d18857763d/dri-fit-dna-mens-basketball-shorts-lkVjfC.png;$65;$38.97;40%;
Nike Yoga Dri-FIT;Women's Printed Tank;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/161711b3-54f9-43d1-99a7-033083b17734/yoga-dri-fit-womens-printed-tank-gqfgLr.png;$45;$30.97;31%;Sustainable Materials
Nike College (Florida);Women's Cropped Long-Sleeve T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2752cd30-7d04-4c74-8848-9bf912312132/florida-womens-cropped-long-sleeve-t-shirt-bB5SJ8.png;$40;$26.97;33%;
Nike Dri-FIT Trophy;Big Kids' (Girls') Sports Bra;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/58c9b926-1ba4-4581-b4b4-bd8c0350825f/dri-fit-trophy-big-kids-girls-sports-bra-8BPdQN.png;$25;$15.97;36%;
Nike Dri-FIT Tour;Men's Golf Polo;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b2ba5aa9-e365-4884-8826-cc0fe256bef8/dri-fit-tour-mens-golf-polo-TZ9f24.png;$80;$60.97;24%;Sustainable Materials
Nike Sportswear Tech Fleece;Women's Pants (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5c471267-2384-423a-b6a7-8f1f5c4ddb41/sportswear-tech-fleece-womens-pants-plus-size-MJ7rD7.png;$100;$80.97;19%;Just In
Nike Sportswear Trend;Men's Rugby Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2afa0559-2c41-425a-a599-c1e767048065/sportswear-trend-mens-rugby-top-Q1QFRb.png;$100;$65.97;34%;
Nike Sportswear AF1 40th Anniversary;Men's Max 90 T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8b93b281-4da0-4b78-9264-1c8aff340d5e/sportswear-af1-40th-anniversary-mens-max-90-t-shirt-3RSGwG.png;$55;$44.97;18%;
Nike Sportswear;Women's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e8d1875a-bc8f-4a88-b744-96137318d839/sportswear-womens-t-shirt-t7lZ2k.png;$35;$26.97;23%;
Nike Sportswear Phoenix Fleece;Women's High-Waisted Loose-Fit Shorts (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e4538cf0-c7af-4989-af03-5c0fb61895ea/sportswear-phoenix-fleece-womens-high-waisted-loose-fit-shorts-plus-size-6XLq4F.png;$55;$44.97;18%;
Jordan Dri-FIT Sport;Men's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/25c6dca9-f98e-4982-a580-f09a80a1bb54/jordan-dri-fit-sport-mens-t-shirt-jNn9LP.png;$35;$24.97;29%;
Jordan x Howard University;Men's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0481f61b-2d39-47ab-8ecf-13afe2e662f4/jordan-x-howard-university-mens-t-shirt-ZHXQCN.png;$50;$35.97;28%;
Nike Standard Issue;Men's Dri-FIT Full-Zip Basketball Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a863bc16-e914-4c1c-8dab-bdfd925b5297/standard-issue-mens-dri-fit-full-zip-basketball-hoodie-GJnRT3.png;$105;$89.97;14%;
Nike Windrunner;Men's Running Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2a07f34a-0c4b-4461-99fe-15b4355db7e8/windrunner-mens-running-jacket-w6cgXz.png;$120;$102.97;14%;Sustainable Materials
Nike College Dri-FIT (Iowa);Men's Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/534f7b51-2dc9-430b-b09f-c394fcdb32b7/dri-fit-iowa-mens-shorts-z5dH33.png;$48;$32.97;31%;
Nike Sportswear Air;Men's French Terry Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6389a94c-caa6-4f1c-b210-61433a557443/sportswear-air-mens-french-terry-pants-XB1pNw.png;$90;$56.97;37%;
Jordan Flight MVP Shorts Set;Little Kids' Set;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e0425007-c75a-47c4-bb54-9d970c611bc5/jordan-flight-mvp-shorts-set-little-kids-set-CXtp11.png;$48;$36.97;23%;
Jordan;Toddler Sweatshirt and Pants Box Set;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/10070af1-66d8-4063-84d4-2c234cee7917/jordan-toddler-sweatshirt-and-pants-box-set-rSNgsQ.png;$54;$40.97;24%;
Nike Sportswear Team Nike;Women's 1/2-Zip Fleece Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ef7d9b7f-3c39-4254-8846-0074a7bebb93/sportswear-team-nike-womens-1-2-zip-fleece-top-JlrpWD.png;$75;$43.97;41%;
Nike Sportswear;Men's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/944f7c49-5ed0-48dc-92ae-ae4e1cda7a16/sportswear-mens-t-shirt-05RBcp.png;$35;$29.97;14%;
Nike Sportswear Essential;Big Kids' (Girls') Mid-Rise Leggings (Extended Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bf42f5e4-c798-4ca8-b551-6ac6a9dc5099/sportswear-essential-big-kids-girls-mid-rise-leggings-extended-size-LcbZXZ.png;$35;$21.97;37%;
Nike Sportswear Club Fleece;Women's Mid-Rise Oversized Cargo Sweatpants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/839a0d85-5d64-408a-b206-e3655ebe9cb7/sportswear-club-fleece-womens-mid-rise-oversized-cargo-sweatpants-W3hQjs.png;$60;$48.97;18%;
Nike Sportswear Icon Clash;Women's French Terry Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8f300187-6fc8-45ff-8435-a5a9312d913b/sportswear-icon-clash-womens-french-terry-top-bfnBWq.png;$75;$43.97;41%;
Nike Pro Dri-FIT;Women's Cropped Training Tank;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dd695f54-47e6-4eeb-bad9-dcc64f5d7350/pro-dri-fit-womens-cropped-training-tank-bHfmJ3.png;$48;$36.97;23%;
Nike College (UNC);Men's Long-Sleeve Crew Neck T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/132bd42f-488d-4958-b45c-fac6214cedeb/unc-mens-long-sleeve-crew-neck-t-shirt-sMdXX5.png;$42;$28.97;31%;
Nike College Dri-FIT (Duke);Men's Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/324c0e8e-0693-496c-80d9-31839e97308e/dri-fit-duke-mens-shorts-B7Xrbd.png;$48;$32.97;31%;
Nike Sportswear Team Nike;Women's Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1052f84e-e5c2-402e-b366-2a308e6a5f74/sportswear-team-nike-womens-jacket-vFHgbP.png;$120;$101.97;15%;Sustainable Materials
Nike Fly Crossover;Big Kids' (Girls') Training Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2d311bbf-7cc9-4949-bf32-0b846d344c5c/fly-crossover-big-kids-girls-training-shorts-QDp9TS.png;$45;$35.97;20%;Sustainable Materials
Nike SB;Men's Long-Sleeve Skate T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dd08e13e-5650-438b-9482-64206decb949/sb-mens-long-sleeve-skate-t-shirt-D27GkC.png;$55;$32.97;40%;
Nike Icon Fleece;Big Kids' Oversized Pullover Basketball Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4fa05e73-fa8b-445f-a102-bef5d5b8b9e9/icon-fleece-big-kids-oversized-pullover-basketball-hoodie-9hC60n.png;$65;$55.97;14%;
Nike Club Fleece;Men's 1/4-Zip Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c8c0da90-bc54-4d0a-82e7-155c6df45ee8/club-fleece-mens-1-4-zip-top-GdzTts.png;$70;$43.97;37%;
Nike Dri-FIT Essential;Women's Running Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/44fe631a-0865-428b-afb2-510df55c7ba4/dri-fit-essential-womens-running-pants-cZlpKC.png;$75;$63.97;15%;Sustainable Materials
Nike Sportswear Phoenix Fleece;Women's Oversized Crewneck Sweatshirt (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d632be5d-15c8-4439-81f3-c8fe6c5642a1/sportswear-phoenix-fleece-womens-oversized-crewneck-sweatshirt-plus-size-spc9Lj.png;$70;$59.97;14%;
Nike Dri-FIT Tempo;Big Kids' (Girls') Running Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/093a7dd0-62e4-41fc-a677-58ecd24bba66/dri-fit-tempo-big-kids-girls-running-shorts-5pD8pK.png;$25;$21.97;12%;Sustainable Materials
Nike Sportswear;Men's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f58e4c70-4100-4c7f-8e74-5f443f0b15dc/sportswear-mens-t-shirt-DlN7rT.png;$35;$22.97;34%;
Nike Yoga Dri-FIT;Women's Top (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1f7f539d-615c-4320-bc5d-6f4431b903e3/yoga-dri-fit-womens-top-plus-size-CPPKZN.png;$35;$24.97;29%;Sustainable Materials
Nike College (Texas);Men's Graphic T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6c2517aa-3899-40c9-a4a8-a5fc7cb4251b/texas-mens-graphic-t-shirt-Dwng3L.png;$35;$22.97;34%;
